,Unnamed: 0,AVG_Per_Comp,AVG_Per_Rec,AVG_Per_Rush,CMP,CMP%,INT,LNG,Name,Passing_ATT,Passing_YDS,REC,RTG,Recieving_YDS,Rushing_ATT,Rushing_YDS,SACK,SYL,TD
3688,1,8.1,,,43.0,75.4,1.0,38,Preston Hutchinson QB,57.0,462.0,,157.4,,,,8.0,-48.0,3
3689,2,10.0,,,4.0,80.0,0.0,34,Jairus Grissom QB,5.0,50.0,,164.0,,,,0.0,0.0,0
3690,3,0.0,,,0.0,0.0,0.0,0,Line Latu WR,1.0,0.0,,0.0,,,,0.0,0.0,0
3691,4,7.9,,,313.0,67.3,12.0,80,Total,465.0,3681.0,,147.8,,,,23.0,-134.0,27
3692,0,,,4.8,,,,35,Shaq Vann RB,,,,,,149.0,715.0,,,8
3693,1,,,3.6,,,,44,Mike Glass III QB,,,,,,118.0,428.0,,,8
3694,10,,,6.0,,,,6,Eddie Daugherty WR,,,,,,1.0,6.0,,,0
3695,11,,,2.5,,,,4,Darius Boone RB,,,,,,2.0,5.0,,,0
3696,12,,,-0.5,,,,5,Hassan Beydoun WR,,,,,,2.0,-1.0,,,0
3697,13,,,-6.0,,,,0,Jake Julien P,,,,,,2.0,-12.0,,,0
3698,14,,,-0.6000000000000001,,,,6,Preston Hutchinson QB,,,,,,24.0,-14.0,,,2
3699,15,,,3.8,,,,47,Total,,,,,,418.0,1590.0,,,21
3700,2,,,7.8,,,,47,Jairus Grissom QB,,,,,,20.0,156.0,,,1
3701,3,,,3.7,,,,22,Willie Parker RB,,,,,,38.0,142.0,,,2
3702,4,,,2.8,,,,13,Breck Turner RB,,,,,,36.0,102.0,,,0
3703,5,,,5.8,,,,11,Dylan Drummond WR,,,,,,4.0,23.0,,,0
3704,6,,,3.2,,,,10,Line Latu WR,,,,,,6.0,19.0,,,0
3705,7,,,2.8,,,,6,Mathew Sexton WR,,,,,,5.0,14.0,,,0
3706,8,,,11.0,,,,11,Brody Hoying DB,,,,,,1.0,11.0,,,0
3707,9,,,2.3,,,,4,Karmi Mackey RB,,,,,,3.0,7.0,,,0
3708,0,,15.9,,,,,54,Arthur Jackson III WR,,,46.0,,732.0,,,,,7
3709,1,,12.7,,,,,50,Quian Williams WR,,,52.0,,661.0,,,,,6
3710,10,,15.3,,,,,22,Bryce Kemp TE,,,3.0,,46.0,,,,,0
3711,11,,8.0,,,,,15,Jairus Grissom QB,,,4.0,,32.0,,,,,1
3712,12,,10.7,,,,,32,Eddie Daugherty WR,,,3.0,,32.0,,,,,0
3713,13,,5.3,,,,,10,Thomas Odukoya TE,,,3.0,,16.0,,,,,0
3714,14,,-0.5,,,,,0,Willie Parker RB,,,2.0,,-1.0,,,,,0
3715,15,,11.8,,,,,80,Total,,,313.0,,3681.0,,,,,27
3716,2,,14.9,,,,,80,Mathew Sexton WR,,,34.0,,508.0,,,,,4
3717,3,,9.0,,,,,27,Dylan Drummond WR,,,55.0,,493.0,,,,,3
3718,4,,12.4,,,,,36,Line Latu WR,,,30.0,,373.0,,,,,3
3719,5,,11.6,,,,,35,Hassan Beydoun WR,,,30.0,,349.0,,,,,1
3720,6,,10.6,,,,,26,Bryson Cannon TE,,,20.0,,212.0,,,,,2
3721,7,,7.1,,,,,15,Breck Turner RB,,,14.0,,100.0,,,,,0
3722,8,,6.0,,,,,14,Shaq Vann RB,,,11.0,,66.0,,,,,0
3723,9,,10.3,,,,,39,Gunnar Oakes TE,,,6.0,,62.0,,,,,0
3724,0,8.4,,,216.0,69.2,2.0,78,Dustin Crum QB,312.0,2622.0,,159.7,,,,38.0,-178.0,20
3725,1,5.2,,,21.0,51.2,0.0,28,Woody Barrett QB,41.0,214.0,,119.2,,,,3.0,-28.0,3
3726,2,5.0,,,1.0,50.0,0.0,10,Kavious Price WR,2.0,10.0,,257.0,,,,0.0,0.0,1
3727,3,8.0,,,238.0,67.0,2.0,78,Total,355.0,2846.0,,155.6,,,,41.0,-206.0,24
3728,0,,,4.2,,,,42,Dustin Crum QB,,,,,,168.0,707.0,,,6
3729,1,,,4.6,,,,34,Will Matthews RB,,,,,,123.0,570.0,,,3
3730,10,,,3.0,,,,3,Mike Carrigan WR,,,,,,1.0,3.0,,,0
3731,11,,,-0.2,,,,3,Antwan Dixon WR,,,,,,5.0,-1.0,,,0
3732,12,,,4.4,,,,72,Total,,,,,,550.0,2427.0,,,17
3733,2,,,4.6,,,,24,Xavier Williams RB,,,,,,86.0,393.0,,,4
3734,3,,,4.4,,,,54,Jo-El Shaw RB,,,,,,73.0,320.0,,,2
3735,4,,,6.5,,,,72,Joachim Bangda RB,,,,,,45.0,291.0,,,1
3736,5,,,2.9,,,,26,Woody Barrett QB,,,,,,22.0,63.0,,,0
3737,6,,,3.6,,,,12,Craig Elmore RB,,,,,,12.0,43.0,,,1
3738,7,,,18.0,,,,18,Ja'Shaun Poke WR,,,,,,1.0,18.0,,,0
3739,8,,,1.7000000000000002,,,,12,Kavious Price WR,,,,,,9.0,15.0,,,0
3740,9,,,11.0,,,,11,Jamal Parker CB,,,,,,1.0,11.0,,,0
3741,0,,15.3,,,,,78,Isaiah McKoy WR,,,57.0,,870.0,,,,,8
3742,1,,13.5,,,,,70,Mike Carrigan WR,,,42.0,,569.0,,,,,5
3743,10,,7.0,,,,,12,Keenan Orr TE,,,6.0,,42.0,,,,,2
3744,11,,10.0,,,,,12,Ja'Shaun Poke WR,,,3.0,,30.0,,,,,0
3745,12,,4.8,,,,,8,Dante Cephas WR,,,4.0,,19.0,,,,,0
3746,13,,6.5,,,,,8,Woody Barrett QB,,,2.0,,13.0,,,,,0
3747,14,,3.3,,,,,7,Joachim Bangda RB,,,4.0,,13.0,,,,,0
3748,15,,4.0,,,,,4,Javaughn Williams WR,,,1.0,,4.0,,,,,0
3749,16,,12.0,,,,,78,Total,,,238.0,,2846.0,,,,,24
3750,2,,10.6,,,,,54,Kavious Price WR,,,48.0,,508.0,,,,,3
3751,3,,9.8,,,,,53,Antwan Dixon WR,,,34.0,,333.0,,,,,1
3752,4,,21.0,,,,,41,Xavier Williams RB,,,5.0,,105.0,,,,,2
3753,5,,12.1,,,,,26,Keshunn Abram WR,,,8.0,,97.0,,,,,1
3754,6,,23.3,,,,,28,Raymond James WR,,,3.0,,70.0,,,,,1
3755,7,,10.0,,,,,28,Will Matthews RB,,,7.0,,70.0,,,,,0
3756,8,,8.1,,,,,18,Adam Dulka TE,,,7.0,,57.0,,,,,1
3757,9,,7.7,,,,,21,Jo-El Shaw RB,,,6.0,,46.0,,,,,0
3758,0,7.6,,,175.0,55.4,8.0,63,Brett Gabbert QB,316.0,2411.0,,125.9,,,,25.0,-141.0,11
3759,1,4.4,,,8.0,42.1,2.0,45,Jackson Williamson QB,19.0,84.0,,58.2,,,,4.0,-20.0,0
3760,2,0.0,,,0.0,0.0,0.0,0,Jack Sorenson WR,1.0,0.0,,0.0,,,,0.0,0.0,0
3761,3,0.0,,,0.0,0.0,0.0,0,Jalen Walker WR,1.0,0.0,,0.0,,,,1.0,-12.0,0
3762,4,7.4,,,183.0,54.3,10.0,63,Total,337.0,2495.0,,121.3,,,,31.0,-183.0,11
3763,0,,,4.3,,,,59,Jaylon Bester RB,,,,,,171.0,741.0,,,14
3764,1,,,5.4,,,,53,Tyre Shelton RB,,,,,,108.0,587.0,,,2
3765,10,,,-3.7,,,,2,AJ Mayer QB,,,,,,3.0,-11.0,,,0
3766,11,,,3.4,,,,59,Total,,,,,,533.0,1833.0,,,22
3767,2,,,5.0,,,,23,Maurice Thomas RB,,,,,,41.0,204.0,,,0
3768,3,,,2.9,,,,17,Davion Johnson RB,,,,,,60.0,172.0,,,2
3769,4,,,0.8,,,,31,Brett Gabbert QB,,,,,,88.0,72.0,,,3
3770,5,,,3.1,,,,21,Zach Kahn RB,,,,,,23.0,71.0,,,1
3771,6,,,2.9,,,,22,Jackson Williamson QB,,,,,,12.0,35.0,,,0
3772,7,,,2.6,,,,9,Mitchell Burton RB,,,,,,7.0,18.0,,,0
3773,8,,,2.0,,,,8,James Maye WR,,,,,,2.0,4.0,,,0
3774,9,,,0.30000000000000004,,,,13,Jalen Walker WR,,,,,,3.0,1.0,,,0
3775,0,,12.9,,,,,43,Jack Sorenson WR,,,44.0,,568.0,,,,,4
3776,1,,25.3,,,,,63,James Maye WR,,,20.0,,506.0,,,,,1
3777,10,,8.4,,,,,16,Quentin Hardy TE,,,5.0,,42.0,,,,,1
3778,11,,12.5,,,,,13,Nick Manson WR,,,2.0,,25.0,,,,,0
3779,12,,2.2,,,,,8,Maurice Thomas RB,,,10.0,,22.0,,,,,0
3780,13,,13.6,,,,,63,Total,,,183.0,,2495.0,,,,,11
3781,2,,17.4,,,,,60,Jalen Walker WR,,,24.0,,418.0,,,,,2
3782,3,,21.1,,,,,46,Dominique Robinson WR,,,14.0,,296.0,,,,,0
3783,4,,15.7,,,,,31,Luke Mayock WR,,,9.0,,141.0,,,,,1
3784,5,,9.8,,,,,27,Davion Johnson RB,,,13.0,,128.0,,,,,0
3785,6,,12.6,,,,,35,Andrew Homer TE,,,10.0,,126.0,,,,,2
3786,7,,12.3,,,,,18,Cam Blakely WR,,,7.0,,86.0,,,,,0
3787,8,,6.0,,,,,17,Tyre Shelton RB,,,13.0,,78.0,,,,,0
3788,9,,4.9,,,,,9,Jaylon Bester RB,,,12.0,,59.0,,,,,0
3789,0,7.4,,,166.0,57.8,8.0,74,Ross Bowers QB,287.0,2130.0,,122.7,,,,18.0,-142.0,7
3790,1,5.8,,,48.0,58.5,3.0,71,Marcus Childers QB,82.0,474.0,,123.9,,,,6.0,-42.0,6
3791,2,7.0,,,1.0,100.0,0.0,7,Michael Love WR,1.0,7.0,,488.8,,,,0.0,0.0,1
3792,3,7.1,,,215.0,58.1,11.0,74,Total,370.0,2611.0,,123.9,,,,24.0,-184.0,14
3793,0,,,4.4,,,,40,Tre Harbison RB,,,,,,230.0,1021.0,,,8
3794,1,,,6.2,,,,70,Marcus Childers QB,,,,,,59.0,366.0,,,5
3795,10,,,-5.3,,,,2,Matt Ference P,,,,,,3.0,-16.0,,,0
3796,11,,,-3.3,,,,9,Ross Bowers QB,,,,,,34.0,-111.0,,,1
3797,12,,,3.7,,,,70,Total,,,,,,454.0,1693.0,,,15
3798,2,,,4.1,,,,34,Jordan Nettles RB,,,,,,67.0,274.0,,,0
3799,3,,,3.6,,,,20,Marcus Jones RB,,,,,,24.0,87.0,,,1
3800,4,,,4.8,,,,33,Rondarius Gregory RB,,,,,,9.0,43.0,,,0
3801,5,,,7.0,,,,13,Tyrice Richie WR,,,,,,5.0,35.0,,,0
3802,6,,,4.3,,,,13,Rahveon Valentine RB,,,,,,6.0,26.0,,,0
3803,7,,,6.0,,,,6,Spencer Tears WR,,,,,,1.0,6.0,,,0
3804,8,,,3.0,,,,3,Anthony Thompson QB,,,,,,1.0,3.0,,,0
3805,9,,,-1.0,,,,6,Michael Love WR,,,,,,1.0,-1.0,,,0
3806,0,,14.0,,,,,49,Cole Tucker WR,,,38.0,,531.0,,,,,1
3807,1,,13.1,,,,,48,Mitchell Brinkman TE,,,34.0,,445.0,,,,,3
3808,10,,8.0,,,,,8,Maximilian Thrower TE,,,1.0,,8.0,,,,,0
3809,11,,2.0,,,,,10,Jordan Nettles RB,,,4.0,,8.0,,,,,0
3810,12,,5.0,,,,,5,Brett Bostad FB,,,1.0,,5.0,,,,,1
3811,13,,3.0,,,,,3,Rahveon Valentine RB,,,1.0,,3.0,,,,,0
3812,14,,12.1,,,,,74,Total,,,215.0,,2611.0,,,,,14
3813,2,,12.0,,,,,45,Daniel Crawford TE,,,37.0,,443.0,,,,,2
3814,3,,13.0,,,,,71,Tyrice Richie WR,,,32.0,,415.0,,,,,4
3815,4,,16.1,,,,,74,Spencer Tears WR,,,23.0,,370.0,,,,,2
3816,5,,8.9,,,,,23,Marcus Jones RB,,,15.0,,134.0,,,,,0
3817,6,,8.2,,,,,38,Michael Love WR,,,13.0,,107.0,,,,,0
3818,7,,8.3,,,,,25,Dennis Robinson WR,,,8.0,,66.0,,,,,0
3819,8,,7.8,,,,,33,Tre Harbison RB,,,6.0,,47.0,,,,,0
3820,9,,14.5,,,,,26,Corey Lersch TE,,,2.0,,29.0,,,,,1
3821,0,8.6,,,200.0,61.0,5.0,55,Nathan Rourke QB,328.0,2820.0,,150.3,,,,21.0,-150.0,20
3822,1,7.7,,,1.0,33.3,1.0,23,Joe Mischler QB,3.0,23.0,,31.1,,,,0.0,0.0,0
3823,2,21.0,,,1.0,100.0,0.0,21,Drew Keszei WR,1.0,21.0,,276.4,,,,0.0,0.0,0
3824,3,2.0,,,1.0,100.0,0.0,2,DL Knock WR,1.0,2.0,,446.8,,,,0.0,0.0,1
3825,4,0.0,,,0.0,0.0,0.0,0,Isiah Cox WR,1.0,0.0,,0.0,,,,0.0,0.0,0
3826,5,8.6,,,203.0,60.6,6.0,55,Total,335.0,2866.0,,149.6,,,,21.0,-150.0,21
3827,0,,,6.3,,,,54,O'Shaan Allison RB,,,,,,138.0,869.0,,,6
3828,1,,,5.6,,,,72,Nathan Rourke QB,,,,,,154.0,867.0,,,13
3829,10,,,3.0,,,,3,Jerome Buckner WR,,,,,,1.0,3.0,,,0
3830,11,,,2.0,,,,2,Drew Keszei WR,,,,,,1.0,2.0,,,0
3831,12,,,2.0,,,,2,Austen Pleasants OL,,,,,,1.0,2.0,,,1
3832,13,,,5.5,,,,72,Total,,,,,,526.0,2883.0,,,36
3833,2,,,6.4,,,,55,De'Montre Tuggle RB,,,,,,101.0,644.0,,,11
3834,3,,,3.7,,,,21,Julian Ross RB,,,,,,76.0,284.0,,,1
3835,4,,,6.0,,,,16,Ja'Vahri Portis RB,,,,,,28.0,168.0,,,4
3836,5,,,6.7,,,,8,Kurtis Rourke QB,,,,,,3.0,20.0,,,0
3837,6,,,2.1,,,,8,Jake Neatherton RB,,,,,,7.0,15.0,,,0
3838,7,,,15.0,,,,15,Isiah Cox WR,,,,,,1.0,15.0,,,0
3839,8,,,4.0,,,,4,Joe Mischler QB,,,,,,2.0,8.0,,,0
3840,9,,,1.0,,,,1,Tyler Walton WR,,,,,,4.0,4.0,,,0
3841,0,,17.0,,,,,55,Isiah Cox WR,,,39.0,,663.0,,,,,2
3842,1,,19.8,,,,,49,Shane Hooks WR,,,26.0,,515.0,,,,,5
3843,10,,22.0,,,,,23,Camryn Snow WR,,,2.0,,44.0,,,,,0
3844,11,,14.0,,,,,25,Adam Luehrman TE,,,3.0,,42.0,,,,,0
3845,12,,10.0,,,,,22,Julian Ross RB,,,4.0,,40.0,,,,,1
3846,13,,12.0,,,,,16,K.J. Minter WR,,,3.0,,36.0,,,,,0
3847,14,,21.0,,,,,21,Bryan Long Jr. WR,,,1.0,,21.0,,,,,0
3848,15,,10.0,,,,,10,Alec Burton TE,,,1.0,,10.0,,,,,0
3849,16,,2.0,,,,,2,Nathan Rourke QB,,,1.0,,2.0,,,,,1
3850,17,,14.1,,,,,55,Total,,,203.0,,2866.0,,,,,21
3851,2,,12.9,,,,,36,Ryan Luehrman TE,,,28.0,,360.0,,,,,5
3852,3,,18.1,,,,,51,Jerome Buckner WR,,,18.0,,326.0,,,,,2
3853,4,,10.9,,,,,24,Cameron Odom WR,,,19.0,,207.0,,,,,0
3854,5,,11.1,,,,,38,Tyler Walton WR,,,18.0,,199.0,,,,,1
3855,6,,7.6,,,,,18,De'Montre Tuggle RB,,,16.0,,121.0,,,,,1
3856,7,,13.2,,,,,22,Tyler Tupa WR,,,9.0,,119.0,,,,,2
3857,8,,21.3,,,,,53,DL Knock WR,,,4.0,,85.0,,,,,1
3858,9,,6.9,,,,,34,O'Shaan Allison RB,,,11.0,,76.0,,,,,0
3859,0,6.8,,,246.0,58.7,12.0,79,Anthony Russo QB,419.0,2861.0,,126.9,,,,16.0,-96.0,21
3860,1,8.7,,,34.0,66.7,1.0,89,Todd Centeio QB,51.0,444.0,,168.2,,,,5.0,-36.0,5
3861,2,7.0,,,1.0,100.0,0.0,7,Branden Mack WR,1.0,7.0,,158.8,,,,0.0,0.0,0
3862,3,0.0,,,1.0,100.0,0.0,0,Adam Barry P,1.0,0.0,,100.0,,,,0.0,0.0,0
3863,4,7.0,,,282.0,59.7,13.0,89,Total,472.0,3312.0,,131.4,,,,21.0,-132.0,26
3864,0,,,4.8,,,,55,Re'Mahn Davis RB,,,,,,193.0,936.0,,,8
3865,1,,,4.1,,,,57,Jager Gardner RB,,,,,,141.0,585.0,,,5
3866,10,,,4.5,,,,6,Jeremy Jennings WR,,,,,,2.0,9.0,,,0
3867,11,,,1.0,,,,2,Edward Saydee RB,,,,,,2.0,2.0,,,0
3868,12,,,-1.8,,,,9,Anthony Russo QB,,,,,,35.0,-64.0,,,2
3869,13,,,3.7,,,,57,Total,,,,,,479.0,1784.0,,,16
3870,2,,,3.3,,,,45,Todd Centeio QB,,,,,,47.0,155.0,,,0
3871,3,,,5.3,,,,23,Tayvon Ruley RB,,,,,,24.0,127.0,,,1
3872,4,,,9.6,,,,34,Isaiah Wright WR,,,,,,5.0,48.0,,,0
3873,5,,,3.3,,,,7,Jadan Blue WR,,,,,,6.0,20.0,,,0
3874,6,,,7.0,,,,7,Branden Mack WR,,,,,,2.0,14.0,,,0
3875,7,,,4.3,,,,7,Trad Beatty QB,,,,,,3.0,13.0,,,0
3876,8,,,3.0,,,,7,Shaun Bradley LB,,,,,,4.0,12.0,,,0
3877,9,,,5.5,,,,7,Kyle Dobbins RB,,,,,,2.0,11.0,,,0
3878,0,,11.2,,,,,79,Jadan Blue WR,,,95.0,,1067.0,,,,,4
3879,1,,15.3,,,,,75,Branden Mack WR,,,59.0,,904.0,,,,,7
3880,10,,5.0,,,,,9,Kadas Reams WR,,,2.0,,10.0,,,,,0
3881,11,,10.0,,,,,10,Aaron Jarman TE,,,1.0,,10.0,,,,,1
3882,12,,7.0,,,,,7,Todd Centeio QB,,,1.0,,7.0,,,,,0
3883,13,,7.0,,,,,7,Tayvon Ruley RB,,,1.0,,7.0,,,,,0
3884,14,,6.0,,,,,6,Jeremy Jennings WR,,,1.0,,6.0,,,,,0
3885,15,,5.0,,,,,5,Thomas Mattioni WR,,,1.0,,5.0,,,,,0
3886,16,,3.0,,,,,3,Kyle Dobbins RB,,,1.0,,3.0,,,,,0
3887,17,,11.7,,,,,89,Total,,,282.0,,3312.0,,,,,26
3888,2,,9.4,,,,,29,Isaiah Wright WR,,,47.0,,442.0,,,,,5
3889,3,,12.3,,,,,53,Kenny Yeboah TE,,,19.0,,233.0,,,,,5
3890,4,,12.1,,,,,51,Re'Mahn Davis RB,,,15.0,,181.0,,,,,2
3891,5,,9.3,,,,,24,Jose Barbon WR,,,18.0,,168.0,,,,,0
3892,6,,20.8,,,,,89,Travon Williams WR,,,6.0,,125.0,,,,,1
3893,7,,12.8,,,,,32,David Martin-Robinson TE,,,5.0,,64.0,,,,,0
3894,8,,6.0,,,,,18,Jager Gardner RB,,,8.0,,48.0,,,,,0
3895,9,,32.0,,,,,32,Randle Jones WR,,,1.0,,32.0,,,,,1
3896,0,9.0,,,79.0,64.8,2.0,66,Mitchell Guadagni QB,122.0,1099.0,,158.8,,,,11.0,-61.0,8
3897,1,7.9,,,62.0,59.0,3.0,82,Eli Peters QB,105.0,828.0,,138.4,,,,5.0,-36.0,6
3898,2,5.0,,,46.0,46.0,2.0,55,Carter Bradley QB,100.0,502.0,,87.5,,,,13.0,-76.0,1
3899,3,7.2,,,6.0,50.0,0.0,25,Dequan Finn QB,12.0,86.0,,110.2,,,,0.0,0.0,0
3900,4,7.4,,,193.0,56.9,7.0,82,Total,339.0,2515.0,,129.7,,,,29.0,-173.0,15
3901,0,,,6.1,,,,75,Bryant Koback RB,,,,,,195.0,1187.0,,,12
3902,1,,,4.8,,,,35,Shakif Seymour RB,,,,,,154.0,741.0,,,5
3903,10,,,-3.8,,,,0,-,,,,,,4.0,-15.0,,,0
3904,11,,,5.2,,,,75,Total,,,,,,517.0,2694.0,,,27
3905,2,,,5.3,,,,31,Mitchell Guadagni QB,,,,,,63.0,332.0,,,4
3906,3,,,6.9,,,,44,Ronnie Jones RB,,,,,,34.0,233.0,,,4
3907,4,,,6.0,,,,16,Dequan Finn QB,,,,,,15.0,90.0,,,0
3908,5,,,11.7,,,,42,Micah Kelly RB,,,,,,6.0,70.0,,,1
3909,6,,,1.7000000000000002,,,,23,Eli Peters QB,,,,,,16.0,27.0,,,0
3910,7,,,19.0,,,,19,Devin Maddox WR,,,,,,1.0,19.0,,,0
3911,8,,,4.3,,,,9,Jacquez Stuart WR,,,,,,4.0,17.0,,,0
3912,9,,,-0.30000000000000004,,,,17,Carter Bradley QB,,,,,,25.0,-7.0,,,1
3913,0,,19.4,,,,,66,Bryce Mitchell WR,,,35.0,,679.0,,,,,4
3914,1,,17.1,,,,,82,Danzel McKinley-Lewis WR,,,36.0,,615.0,,,,,1
3915,10,,10.5,,,,,18,Jacquez Stuart WR,,,4.0,,42.0,,,,,0
3916,11,,21.0,,,,,21,Jerjuan Newton WR,,,1.0,,21.0,,,,,0
3917,12,,17.0,,,,,17,Terrel Ferrell WR,,,1.0,,17.0,,,,,0
3918,13,,7.0,,,,,7,Jamal Turner TE,,,1.0,,7.0,,,,,0
3919,14,,5.0,,,,,5,Mitchell Guadagni QB,,,1.0,,5.0,,,,,0
3920,15,,1.0,,,,,1,Darius Corbett WR,,,1.0,,1.0,,,,,0
3921,16,,13.0,,,,,82,Total,,,193.0,,2515.0,,,,,15
3922,2,,10.4,,,,,43,Desmond Phillips WR,,,36.0,,376.0,,,,,2
3923,3,,13.2,,,,,33,Drew Rosi TE,,,18.0,,238.0,,,,,2
3924,4,,9.3,,,,,24,Devin Maddox WR,,,14.0,,130.0,,,,,3
3925,5,,7.8,,,,,22,Shakif Seymour RB,,,16.0,,124.0,,,,,1
3926,6,,13.6,,,,,25,Nick Kovacs WR,,,7.0,,95.0,,,,,0
3927,7,,8.6,,,,,14,Bryant Koback RB,,,8.0,,69.0,,,,,2
3928,8,,5.8,,,,,13,Reggie Gilliam TE,,,9.0,,52.0,,,,,0
3929,9,,8.8,,,,,17,Ronnie Jones RB,,,5.0,,44.0,,,,,0
3930,0,7.6,,,241.0,59.2,8.0,61,Jon Wassink QB,407.0,3097.0,,135.4,,,,18.0,-122.0,20
3931,1,5.2,,,5.0,83.3,0.0,15,Griffin Alstott QB,6.0,31.0,,181.7,,,,0.0,0.0,1
3932,2,7.6,,,246.0,59.6,8.0,61,Total,413.0,3128.0,,136.1,,,,18.0,-122.0,21
3933,0,,,5.5,,,,75,LeVante Bellamy RB,,,,,,266.0,1472.0,,,23
3934,1,,,5.7,,,,61,Sean Tyler RB,,,,,,68.0,390.0,,,5
3935,10,,,1.0,,,,1,Jaret Curtis WR,,,,,,1.0,1.0,,,0
3936,11,,,-1.5,,,,0,- Team -,,,,,,6.0,-9.0,,,0
3937,12,,,5.3,,,,75,Total,,,,,,503.0,2666.0,,,35
3938,2,,,5.1,,,,34,Davon Tucker RB,,,,,,69.0,351.0,,,2
3939,3,,,4.6,,,,60,Jon Wassink QB,,,,,,69.0,319.0,,,3
3940,4,,,47.0,,,,47,Keith Mixon Jr. WR,,,,,,1.0,47.0,,,1
3941,5,,,3.9,,,,12,Ra'Sean Davie RB,,,,,,9.0,35.0,,,0
3942,6,,,4.0,,,,8,Dawson Schick RB,,,,,,8.0,32.0,,,0
3943,7,,,5.7,,,,13,Griffin Alstott QB,,,,,,3.0,17.0,,,0
3944,8,,,4.5,,,,5,Trae Allen RB,,,,,,2.0,9.0,,,0
3945,9,,,2.0,,,,2,Skyy Moore WR,,,,,,1.0,2.0,,,1
3946,0,,15.7,,,,,61,Skyy Moore WR,,,51.0,,802.0,,,,,3
3947,1,,12.6,,,,,43,Giovanni Ricci TE,,,51.0,,642.0,,,,,8
3948,10,,17.0,,,,,25,Brett Borske TE,,,2.0,,34.0,,,,,1
3949,11,,7.3,,,,,12,Cam Cooper WR,,,3.0,,22.0,,,,,0
3950,12,,10.0,,,,,15,Ryan Selig TE,,,2.0,,20.0,,,,,1
3951,13,,5.5,,,,,11,Davon Tucker RB,,,2.0,,11.0,,,,,0
3952,14,,-2.0,,,,,-2,Alex Mussat WR,,,1.0,,-2.0,,,,,0
3953,15,,-5.0,,,,,-5,Jordan Asbury G,,,1.0,,-5.0,,,,,0
3954,16,,12.7,,,,,61,Total,,,246.0,,3128.0,,,,,21
3955,2,,10.0,,,,,46,Keith Mixon Jr. WR,,,50.0,,500.0,,,,,2
3956,3,,16.5,,,,,60,DaShon Bussell WR,,,27.0,,445.0,,,,,2
3957,4,,17.9,,,,,60,Jaylen Hall WR,,,16.0,,287.0,,,,,3
3958,5,,12.3,,,,,38,Corey Crooms WR,,,12.0,,148.0,,,,,1
3959,6,,24.3,,,,,43,D'Wayne Eskridge DB,,,3.0,,73.0,,,,,0
3960,7,,3.7,,,,,11,LeVante Bellamy RB,,,15.0,,55.0,,,,,0
3961,8,,12.8,,,,,25,Tyron Arnett WR,,,4.0,,51.0,,,,,0
3962,9,,7.5,,,,,16,Sean Tyler RB,,,6.0,,45.0,,,,,0
3963,0,11.9,,,56.0,50.5,6.0,81,Donald Hammond III QB,111.0,1316.0,,177.9,,,,4.0,-22.0,13
3964,1,24.5,,,5.0,83.3,0.0,75,Mike Schmidt QB,6.0,147.0,,344.1,,,,0.0,0.0,1
3965,2,15.2,,,5.0,100.0,0.0,41,Isaiah Sanders QB,5.0,76.0,,227.7,,,,0.0,0.0,0
3966,3,31.5,,,2.0,100.0,0.0,41,Chance Stevenson RB,2.0,63.0,,364.6,,,,0.0,0.0,0
3967,4,0.0,,,0.0,0.0,0.0,0,-,2.0,0.0,,0.0,,,,0.0,0.0,0
3968,5,12.7,,,68.0,54.0,6.0,81,Total,126.0,1602.0,,187.9,,,,4.0,-22.0,14
3969,0,,,5.8,,,,29,Kadin Remsberg RB,,,,,,181.0,1050.0,,,8
3970,1,,,4.7,,,,41,Taven Birdow FB,,,,,,180.0,839.0,,,7
3971,10,,,9.5,,,,10,Colton Parton FB,,,,,,2.0,19.0,,,0
3972,11,,,5.0,,,,8,Omar Fattah FB,,,,,,3.0,15.0,,,0
3973,12,,,11.0,,,,11,Jake Smith RB,,,,,,1.0,11.0,,,0
3974,13,,,5.5,,,,7,Chance Stevenson RB,,,,,,2.0,11.0,,,0
3975,14,,,1.8,,,,6,Benjamin Waters WR,,,,,,5.0,9.0,,,0
3976,15,,,8.0,,,,8,Lenard Leviston RB,,,,,,1.0,8.0,,,0
3977,16,,,4.0,,,,4,Qawi Ntsasa RB,,,,,,1.0,4.0,,,0
3978,17,,,3.0,,,,3,Ben Peterson RB,,,,,,1.0,3.0,,,0
3979,18,,,2.0,,,,2,Robert Gross RB,,,,,,1.0,2.0,,,0
3980,19,,,0.0,,,,0,Dane Kinamon WR,,,,,,1.0,0.0,,,0
3981,2,,,6.1,,,,64,Timothy Jackson FB,,,,,,122.0,745.0,,,6
3982,20,,,-3.0,,,,0,Zachary Larrier RB,,,,,,1.0,-3.0,,,0
3983,21,,,-18.0,,,,0,Geraud Sanders WR,,,,,,2.0,-36.0,,,0
3984,22,,,-1.9,,,,0,-,,,,,,23.0,-44.0,,,0
3985,23,,,5.1,,,,64,Total,,,,,,755.0,3881.0,,,41
3986,3,,,4.6,,,,42,Donald Hammond III QB,,,,,,121.0,553.0,,,13
3987,4,,,9.0,,,,43,Joshua Stoner RB,,,,,,23.0,207.0,,,1
3988,5,,,4.8,,,,19,Christian Mallard RB,,,,,,40.0,192.0,,,2
3989,6,,,7.8,,,,61,Mike Schmidt QB,,,,,,17.0,133.0,,,3
3990,7,,,7.2,,,,21,Isaiah Sanders QB,,,,,,10.0,72.0,,,0
